time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1690471800,196.15,196.48,195.66,196.4,0,5,0,0,,20,0,0,0,0
1690475400,196.39,196.65,195.42,195.44,1,0,0,0,,20,0,0,0,0
1690479000,195.43,195.5,194.38,194.38,2,0,0,0,,20,0,0,0,0
1690482600,194.37,194.54,193.52,193.72,3,0,0,0,,20,0,0,0,0
1690486200,193.72,194.03,193.18,193.92,4,0,0,0,,20,0,0,0,0
1690551000,196.02,196.95,195.5,196.28,0,1,0,0,,21,0,0,0,0
1690554600,196.3,196.69,195.99,196.53,0,2,0,0,,22,0,0,0,0
1690558200,196.53,196.76,196.3,196.7,0,3,0,0,,22,0,0,0,0
1690561800,196.7,196.91,196.28,196.32,0,4,0,0,,22,0,0,0,0
1690565400,196.305,196.65,195.71,196.61,0,5,0,0,,22,0,0,0,0
1690569000,196.61,196.77,196.42,196.45,1,0,0,0,,22,0,0,0,0
1690572600,196.43,196.66,196.39,196.47,2,0,0,0,,22,0,0,0,0
1690810200,196.94,198.56,196.92,198.19,0,1,0,0,,23,0,0,0,0
1690813800,198.2,198.33,197.59,198.19,0,2,0,0,,24,0,0,0,0
1690817400,198.2,198.36,197.95,198.21,0,3,0,0,,24,0,0,0,0
1690821000,198.2,198.22,197.52,198,0,4,0,0,,24,0,0,0,0
1690824600,197.99,198.37,197.98,198.2,0,5,0,0,,24,0,0,0,0
1690828200,198.22,198.4,198.11,198.32,0,6,0,0,,25,0,0,0,0
1690831800,198.325,198.75,198.03,198.695,0,7,0,0,,26,0,0,0,0
1690896600,197.42,197.71,195.86,195.94,1,0,0,0,,26,0,0,0,0
1690900200,195.94,196.69,195.78,196.61,2,0,0,0,,26,0,0,0,0
1690903800,196.59,196.93,196.45,196.56,3,0,0,0,,26,0,0,0,0
1690907400,196.56,197.3,196.48,197.21,4,0,0,0,,27,0,0,0,0
1690911000,197.23,197.62,197.09,197.36,0,1,0,0,,28,0,0,0,0
1690914600,197.4,197.75,197.27,197.61,0,2,0,0,,29,0,0,0,0
1690918200,197.63,197.935,197.44,197.79,0,3,0,0,,30,0,0,0,0
1690983000,195.58,196.09,194.78,195.41,1,0,0,0,,30,0,0,0,0
1690986600,195.45,195.69,194.34,194.86,2,0,0,0,,30,0,0,0,0
1690990200,194.87,195.1,194.09,194.53,3,0,0,0,,30,0,0,0,0
1690993800,194.51,195.26,194.5,195.08,4,0,0,0,,30,0,0,0,0
1690997400,195.07,195.43,195.02,195.36,5,0,0,0,,31,0,0,0,0
1691001000,195.35,195.42,194.61,194.62,6,0,0,0,,31,0,0,0,0
1691004600,194.63,195.33,194.61,195.1,0,1,0,0,,31,0,0,0,0
1691069400,194.3,194.65,193.14,193.18,1,0,0,0,,31,0,0,0,0
1691073000,193.18,194.72,193.08,194.59,2,0,0,0,,31,0,0,0,0
1691076600,194.595,195,194.325,194.96,0,1,0,0,,32,0,0,0,0
1691080200,194.96,195.64,194.93,195.51,0,2,0,0,,33,0,0,0,0
